,0
gene_id,EQU24_RS01905
name,<i>Not Available</i>
operon,2566
gene_product,FecR family protein
cog,Inorganic ion transport and metabolism
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01905"">BioCyc</a>"
