,9
uMax:1,-0.2702718489987701
uMax:2,-0.2524984834214002
lowO2_fast_growth:1,-0.607710018800843
lowO2_fast_growth:2,-0.2982023598543273
lowCH4:1,-7.198589173580398
lowCH4:2,-7.287828958501716
lowCH4:3,-7.049716491046595
lowCH4:4,-7.34855242696878
lowCH4:5,-4.857357798738981
lowCH4:6,-4.95778172294678
lowCH4:7,-4.617794700345366
lowCH4:8,-4.917841753253643
MeOH:1,-5.782741502988252
MeOH:2,-5.107856116534801
MeOH:3,-4.862893351837985
MeOH:4,-5.809680220492356
MeOH:5,-5.561770658154369
lowO2_fast_growth:3,-6.242662178934919
lowO2_fast_growth:4,-5.433597720442266
lowO2_fast_growth:5,-5.282878023482921
lowO2_fast_growth:6,-5.374558977614612
lowO2_fast_growth:7,-4.802299469102424
uMax:3,1.6682860298835
uMax:4,1.1716623403546231
uMax:5,-0.402519095807019
uMax:6,0.8299954898748356
uMax:7,0.2437553442125815
uMax:8,-0.8480102120166291
uMax:9,-0.1072448616664381
uMax:10,-1.0890808839337884
uMax:11,-0.3149745740468558
uMax:12,-0.6290992444346615
lowO2_fast_growth:8,-1.1493269081239392
lowO2_fast_growth:9,-0.9627905060509316
lowO2_fast_growth:10,-1.656761683527597
lowO2_fast_growth:11,-0.4464056527577966
lowO2_fast_growth:12,-0.950696163564391
MeOH:6,-1.7288021291977884
MeOH:7,-1.5884597253176702
NoCu:1,1.9659550410273063
medCu:1,3.1688242547452767
highCu:1,3.9321407809454727
highCu:2,3.0977569971800274
highCu:3,2.353134339412282
highCu:4,0.8992600440623523
highCu:5,1.3391192395210034
NoCu:2,2.480757849621856
NoCu:3,2.87366781249619
lowCu:1,3.004956702186697
lowCu:2,2.899785859332178
medCu:2,-2.471897367700594
medCu:3,-2.656792775296724
medCu:4,2.849975654810641
medCu:5,2.639483392811115
lowCu:3,2.7556196012803325
lowCu:4,2.382584155771328
lowCu:5,-1.6467220064252095
lowCu:6,-1.659390564036058
lowCu:7,-8.324961993092357
lowCu:8,-8.268220968122058
medCu:6,-8.092731842226508
medCu:7,-7.608780303526336
highO2_slow_growth:1,-3.5434469946371907
highO2_slow_growth:2,-3.0858695628158888
highO2_slow_growth:3,-3.3290034649912004
highO2_slow_growth:4,-2.729917413347662
NO3_lowO2_slow_growth:1,-3.924502092227184
NO3_lowO2_slow_growth:2,-5.18322485919245
NO3_lowO2_slow_growth:3,-5.018273096434808
NO3_lowO2_slow_growth:4,-4.972116240169052
LanzaTech:1,-0.3389161618864604
LanzaTech:2,-0.4759246569845672
WithLanthanum:1,-12.477109688586497
NoLanthanum:1,-10.931231071677216
aa3_KO:1,-4.067334609968727
aa3_KO:2,-4.455691433856384
crotonic_acid:1,-4.796640665457729
crotonic_acid:2,-4.7638494392939865
WithLanthanum:2,-8.94194945090753
WithLanthanum:3,-8.763669625913721
NoLanthanum:2,-9.286260307178402
NoLanthanum:3,-7.532056480349309
WithLanthanum:4,-8.00527768604202
WithLanthanum:5,-9.2668298478058
NoLanthanum:4,-9.896173699783375
NoLanthanum:5,-9.343441086409191
