,23
uMax:1,-5.026628181193565
uMax:2,-5.359986733781189
lowO2_fast_growth:1,-1.693128798065505
lowO2_fast_growth:2,-2.462294439535296
lowCH4:1,0.8310449100036367
lowCH4:2,1.3121755482740818
lowCH4:3,-1.1704455013515394
lowCH4:4,-1.1002982342648218
lowCH4:5,1.2713896235108373
lowCH4:6,0.7022200351920258
lowCH4:7,-0.8263756137355339
lowCH4:8,-1.5834386198727493
MeOH:1,5.427904266174966
MeOH:2,5.222741088832213
MeOH:3,6.1457228595751765
MeOH:4,-3.075005935202798
MeOH:5,-3.996546868620269
lowO2_fast_growth:3,7.116701472779373
lowO2_fast_growth:4,3.570740042654923
lowO2_fast_growth:5,3.2411315262910456
lowO2_fast_growth:6,6.26527584855426
lowO2_fast_growth:7,6.201193384887604
uMax:3,-1.430464908156932
uMax:4,-1.4684253520477402
uMax:5,3.734475638298088
uMax:6,-3.5217653207407973
uMax:7,-2.664419877216017
uMax:8,2.30995535274252
uMax:9,2.4451907382711378
uMax:10,4.368220351709548
uMax:11,3.6683632484473097
uMax:12,2.9454850436676754
lowO2_fast_growth:8,0.970269253134055
lowO2_fast_growth:9,0.9356707488480964
lowO2_fast_growth:10,5.468123137848063
lowO2_fast_growth:11,0.5074423506326832
lowO2_fast_growth:12,0.5641327127327848
MeOH:6,1.404782990881905
MeOH:7,1.9549036925518095
NoCu:1,-5.3432320329152985
medCu:1,-2.9295609763490558
highCu:1,-2.8740190405909933
highCu:2,-3.21116954305832
highCu:3,-4.085168039055981
highCu:4,-2.9405336691702946
highCu:5,-6.265749296660938
NoCu:2,-3.5738666407185806
NoCu:3,-1.1005756533835758
lowCu:1,-2.467287061514171
lowCu:2,-2.7234119551916667
medCu:2,-12.72212701677221
medCu:3,-13.144438360324502
medCu:4,-3.680446044920782
medCu:5,-4.1932203231734935
lowCu:3,-0.5214883932739397
lowCu:4,2.2782294677254504
lowCu:5,-2.385320256720489
lowCu:6,-3.2694201942432004
lowCu:7,-2.0052874041645623
lowCu:8,-0.0148933789170243
medCu:6,-2.3246341478675943
medCu:7,-2.276062976561747
highO2_slow_growth:1,-0.1040311344648012
highO2_slow_growth:2,-3.5455141666853094
highO2_slow_growth:3,0.7317772641242837
highO2_slow_growth:4,-2.693922972892828
NO3_lowO2_slow_growth:1,1.4109406850517654
NO3_lowO2_slow_growth:2,1.9818849152437832
NO3_lowO2_slow_growth:3,-0.0787480726493002
NO3_lowO2_slow_growth:4,-0.4651045268751045
LanzaTech:1,6.947053670798744
LanzaTech:2,6.695220475969332
WithLanthanum:1,1.3110250053280783
NoLanthanum:1,0.4167442770307635
aa3_KO:1,-4.762795121506853
aa3_KO:2,-2.380140945322476
crotonic_acid:1,2.6019142777181283
crotonic_acid:2,3.9350431353984754
WithLanthanum:2,-4.475185644165005
WithLanthanum:3,-6.156428076674275
NoLanthanum:2,-5.328363939192307
NoLanthanum:3,-3.968808906527903
WithLanthanum:4,-6.712386219553117
WithLanthanum:5,-5.882554396459106
NoLanthanum:4,-3.743450766138034
NoLanthanum:5,-7.543321136604256
