,47
uMax:1,-3.6683139546357335
uMax:2,1.0650557513322798
lowO2_fast_growth:1,-2.025103472914363
lowO2_fast_growth:2,0.1420193043168681
lowCH4:1,0.9826175627333804
lowCH4:2,0.6348311493777734
lowCH4:3,0.8114973537499665
lowCH4:4,-0.1586715239244788
lowCH4:5,0.6252655422423066
lowCH4:6,0.1561861423529926
lowCH4:7,0.8086824036853065
lowCH4:8,1.3213573993597327
MeOH:1,0.6537238583238585
MeOH:2,1.08806558673817
MeOH:3,2.797059001861797
MeOH:4,2.399534891495498
MeOH:5,2.1776029893929065
lowO2_fast_growth:3,2.1882491920876608
lowO2_fast_growth:4,0.6219946207156601
lowO2_fast_growth:5,1.348704958261855
lowO2_fast_growth:6,1.6075022085112314
lowO2_fast_growth:7,2.027856646918724
uMax:3,-2.566324633843379
uMax:4,0.2339231749303014
uMax:5,1.7090176762427616
uMax:6,-4.673223391512359
uMax:7,1.0600792163676478
uMax:8,0.9713904340778556
uMax:9,1.0544026042968428
uMax:10,1.540016550559545
uMax:11,2.4446418152350846
uMax:12,0.8293347569491397
lowO2_fast_growth:8,0.7939653872561491
lowO2_fast_growth:9,-4.178874362011116
lowO2_fast_growth:10,0.84076036660826
lowO2_fast_growth:11,2.920671093835074
lowO2_fast_growth:12,1.7018588269195238
MeOH:6,3.5878623011389363
MeOH:7,2.373671400639765
NoCu:1,1.876311607453926
medCu:1,1.6338311185433767
highCu:1,2.1168866009101457
highCu:2,3.129958122757657
highCu:3,-3.510331765156594
highCu:4,-11.79265756378846
highCu:5,0.7760525540406641
NoCu:2,2.136348229769306
NoCu:3,-0.6131432540726413
lowCu:1,-0.96081650833244
lowCu:2,-0.9749208496242954
medCu:2,0.0939895026154013
medCu:3,0.2871383679634016
medCu:4,-0.2790895004913038
medCu:5,-0.1714592378654957
lowCu:3,0.274753947264397
lowCu:4,-2.5993564841311305
lowCu:5,0.8199767438659933
lowCu:6,0.87176562431342
lowCu:7,-0.5765725218418297
lowCu:8,1.238607045791444
medCu:6,1.142820301188516
medCu:7,-1.0932252979034387
highO2_slow_growth:1,1.9911044133965088
highO2_slow_growth:2,1.623374675179201
highO2_slow_growth:3,1.8209499570441776
highO2_slow_growth:4,2.271915644438871
NO3_lowO2_slow_growth:1,1.1512118396151092
NO3_lowO2_slow_growth:2,2.479495354667093
NO3_lowO2_slow_growth:3,1.7815287561619877
NO3_lowO2_slow_growth:4,2.201553029681163
LanzaTech:1,-1.2000430764672705
LanzaTech:2,-2.1119031334584126
WithLanthanum:1,-2.450865402754799
NoLanthanum:1,-4.890535799786601
aa3_KO:1,1.0296511589925603
aa3_KO:2,0.6645483786631605
crotonic_acid:1,1.5730856449282544
crotonic_acid:2,0.652588403844832
WithLanthanum:2,1.8649870643622768
WithLanthanum:3,1.9814644404779136
NoLanthanum:2,1.880024192939652
NoLanthanum:3,1.9542106314787469
WithLanthanum:4,2.2611727086589912
WithLanthanum:5,2.3411523791259565
NoLanthanum:4,2.593697775629071
NoLanthanum:5,2.411278978023751
